LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-01-01,101.3283,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-02-01,101.3096,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-03-01,101.1573,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-04-01,100.9018,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-05-01,100.751,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-06-01,100.7862,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-07-01,100.9738,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-08-01,101.1301,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-09-01,101.292,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-10-01,101.4213,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-11-01,101.2428,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1973-12-01,100.6738,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-01-01,99.86252,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-02-01,99.47815,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-03-01,99.56667,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-04-01,99.93523,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-05-01,100.2033,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-06-01,100.2722,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-07-01,100.1965,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-08-01,100.1151,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-09-01,100.0479,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-10-01,99.977,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-11-01,99.91377,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1974-12-01,99.83037,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-01-01,99.72278,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-02-01,99.69429,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-03-01,99.64407,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-04-01,99.57498,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-05-01,99.50416,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-06-01,99.3924,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-07-01,99.21506,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-08-01,99.07368,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-09-01,98.9545,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-10-01,98.86969,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-11-01,98.97664,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1975-12-01,99.38335,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-01-01,100.0416,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-02-01,100.4797,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-03-01,100.5412,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-04-01,100.3654,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-05-01,100.1867,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-06-01,100.0906,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-07-01,100.0537,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-08-01,100.0391,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-09-01,100.0334,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-10-01,100.0616,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-11-01,100.1925,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1976-12-01,100.5109,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-01-01,100.9863,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-02-01,101.294,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-03-01,101.318,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-04-01,101.122,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-05-01,100.926,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-06-01,100.743,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-07-01,100.5754,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-08-01,100.4582,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-09-01,100.3471,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-10-01,100.2362,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-11-01,100.2688,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1977-12-01,100.5687,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-01-01,101.0684,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-02-01,101.3487,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-03-01,101.2563,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-04-01,100.9029,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-05-01,100.6178,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-06-01,100.4634,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-07-01,100.3806,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-08-01,100.343,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-09-01,100.3005,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-10-01,100.2167,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-11-01,100.1109,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1978-12-01,100.0032,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-01-01,99.87974,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-02-01,99.80115,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-03-01,99.74612,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-04-01,99.69022,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-05-01,99.66092,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-06-01,99.65379,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-07-01,99.66179,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-08-01,99.68246,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-09-01,99.70987,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-10-01,99.71392,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-11-01,99.613,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1979-12-01,99.26992,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-01-01,98.73246,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-02-01,98.29716,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-03-01,97.92944,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-04-01,97.55928,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-05-01,97.30923,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-06-01,97.16629,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-07-01,97.09225,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-08-01,97.02703,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-09-01,96.96265,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-10-01,96.8688,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-11-01,96.75729,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1980-12-01,96.63615,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-01-01,96.48155,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-02-01,96.35886,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-03-01,96.29798,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-04-01,96.27634,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-05-01,96.27977,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-06-01,96.3242,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-07-01,96.45216,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-08-01,96.54874,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-09-01,96.63262,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-10-01,96.75944,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-11-01,96.79827,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1981-12-01,96.72382,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-01-01,96.57758,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-02-01,96.54226,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-03-01,96.66908,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-04-01,96.91306,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-05-01,97.00622,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-06-01,96.91187,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-07-01,96.73148,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-08-01,96.51975,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-09-01,96.32526,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-10-01,96.12291,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-11-01,96.00838,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1982-12-01,95.98153,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-01-01,96.0609,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-02-01,96.17091,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-03-01,96.34183,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-04-01,96.59975,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-05-01,96.79567,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-06-01,96.90625,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-07-01,96.97753,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-08-01,97.01435,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-09-01,97.04875,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-10-01,97.10313,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-11-01,97.15585,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1983-12-01,97.22654,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-01-01,97.32336,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-02-01,97.37231,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-03-01,97.39973,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-04-01,97.48338,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-05-01,97.58527,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-06-01,97.74747,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-07-01,97.99014,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-08-01,98.14933,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-09-01,98.193,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-10-01,98.20146,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-11-01,98.3237,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1984-12-01,98.62929,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-01-01,99.12579,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-02-01,99.45317,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-03-01,99.64426,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-04-01,99.75551,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-05-01,99.87136,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-06-01,100.0769,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-07-01,100.3278,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-08-01,100.4688,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-09-01,100.5547,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-10-01,100.682,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-11-01,100.8048,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1985-12-01,100.9292,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-01-01,101.074,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-02-01,101.1602,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-03-01,101.2156,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-04-01,101.2324,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-05-01,101.3217,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-06-01,101.3613,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-07-01,101.2975,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-08-01,101.1892,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-09-01,101.0766,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-10-01,101.0329,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-11-01,101.0118,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1986-12-01,100.9895,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-01-01,100.9432,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-02-01,100.9015,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-03-01,100.8374,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-04-01,100.7935,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-05-01,100.7089,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-06-01,100.5747,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-07-01,100.4763,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-08-01,100.5329,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-09-01,100.6739,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-10-01,100.6527,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-11-01,100.5617,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1987-12-01,100.5046,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-01-01,100.45,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-02-01,100.4698,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-03-01,100.5847,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-04-01,100.7716,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-05-01,100.8776,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-06-01,100.949,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-07-01,101.0421,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-08-01,101.1373,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-09-01,101.2004,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-10-01,101.3378,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-11-01,101.5109,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1988-12-01,101.5657,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-01-01,101.5486,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-02-01,101.512,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-03-01,101.5595,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-04-01,101.6171,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-05-01,101.6645,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-06-01,101.7901,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-07-01,101.9054,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-08-01,101.9692,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-09-01,101.9973,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-10-01,102.0133,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-11-01,102.0343,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1989-12-01,101.9988,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-01-01,101.8714,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-02-01,101.7625,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-03-01,101.72,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-04-01,101.6852,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-05-01,101.6463,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-06-01,101.5759,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-07-01,101.3999,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-08-01,101.0959,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-09-01,100.7576,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-10-01,100.4373,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-11-01,100.15,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1990-12-01,99.94147,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-01-01,99.7429,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-02-01,99.73312,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-03-01,99.88068,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-04-01,99.95364,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-05-01,100.0145,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-06-01,99.98392,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-07-01,99.85962,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-08-01,99.74654,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-09-01,99.67407,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-10-01,99.59734,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-11-01,99.59541,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1991-12-01,99.61278,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-01-01,99.601,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-02-01,99.58513,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-03-01,99.61961,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-04-01,99.70639,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-05-01,99.87217,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-06-01,100.1096,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-07-01,100.2812,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-08-01,100.3709,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-09-01,100.3264,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-10-01,100.1512,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-11-01,99.93453,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1992-12-01,99.80383,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-01-01,99.79176,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-02-01,99.71567,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-03-01,99.53879,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-04-01,99.3905,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-05-01,99.26829,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-06-01,99.26991,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-07-01,99.38039,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-08-01,99.60999,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-09-01,99.78608,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-10-01,99.85416,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-11-01,99.93928,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1993-12-01,99.94269,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-01-01,100.0015,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-02-01,100.122,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-03-01,100.2886,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-04-01,100.4692,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-05-01,100.6015,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-06-01,100.6507,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-07-01,100.7142,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-08-01,100.8188,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-09-01,100.8991,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-10-01,100.9304,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-11-01,100.9462,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1994-12-01,100.9366,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-01-01,100.9868,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-02-01,101.0769,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-03-01,101.0735,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-04-01,101.0028,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-05-01,100.9562,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-06-01,100.8678,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-07-01,100.8264,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-08-01,100.8706,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-09-01,100.9323,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-10-01,101.0437,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-11-01,101.0388,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1995-12-01,100.9164,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-01-01,100.7613,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-02-01,100.5736,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-03-01,100.3816,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-04-01,100.3597,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-05-01,100.4479,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-06-01,100.5272,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-07-01,100.611,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-08-01,100.6537,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-09-01,100.7467,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-10-01,100.9075,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-11-01,100.9873,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1996-12-01,101.1245,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-01-01,101.3293,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-02-01,101.4728,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-03-01,101.5567,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-04-01,101.626,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-05-01,101.6006,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-06-01,101.598,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-07-01,101.6227,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-08-01,101.6112,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-09-01,101.6305,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-10-01,101.6524,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-11-01,101.7155,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1997-12-01,101.8477,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-01-01,101.9329,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-02-01,101.9703,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-03-01,102.0445,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-04-01,102.0514,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-05-01,102.0843,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-06-01,102.0503,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-07-01,101.9303,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-08-01,101.6178,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-09-01,101.2205,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-10-01,100.9534,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-11-01,100.936,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1998-12-01,100.9842,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-01-01,100.9353,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-02-01,100.8507,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-03-01,100.8,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-04-01,100.8475,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-05-01,100.9076,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-06-01,101.0042,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-07-01,101.1273,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-08-01,101.3315,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-09-01,101.585,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-10-01,101.8171,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-11-01,101.9156,
NLD,CCI,AMPLITUD,LTRENDIDX,M,1999-12-01,102.026,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-01-01,102.1173,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-02-01,102.1651,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-03-01,102.2,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-04-01,102.1898,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-05-01,102.1306,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-06-01,102.0845,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-07-01,102.0019,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-08-01,101.9766,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-09-01,101.9937,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-10-01,102.0384,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-11-01,101.9948,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2000-12-01,101.8395,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-01-01,101.5724,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-02-01,101.2892,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-03-01,101.0288,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-04-01,100.8193,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-05-01,100.6453,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-06-01,100.4198,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-07-01,100.2701,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-08-01,100.1481,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-09-01,100.065,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-10-01,100.0165,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-11-01,100.1785,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-12-01,100.5084,
NLD,CCI,AMPLITUD,LTRENDIDX,M,2021-01-02,100.8623,
