"iso_code","YearMonth","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","testing_policy","contact_tracing","containment_index","vaccination_policy","debt_relief","close_public_transport","school_closures","stay_home_requirements","transit_stations","workplace_closures","workplaces","facial_coverings","income_support","restrictions_internal_movements","public_information_campaigns","cancel_public_events","restriction_gatherings","CLI"
"DEU",202007,202099.322580645,483.258064516129,444.032258064516,9079.35483870968,5.06451612903226,5.50687096774194,2412.14858064516,5.76793548387097,5.29964516129032,108.366290322581,0.0605161290322581,0.0658064516129032,267.322580645161,3.19058064516129,0,0,0,0,31.8475161290323,0.380096774193548,0,0,0,0,0,0,0,0,56.7938709677419,3,2,59.1329032258065,0,0,0,1.38709677419355,0,-18.0091612903226,2,-17.7465806451613,2,2,2,2,2,3.2258064516129,98.94756
"DEU",202008,226604.290322581,1109.77419354839,1078.28564516129,9233.87096774194,5.03225806451613,5.15203225806452,2704.62670967742,13.2456451612903,12.8697419354839,110.210483870968,0.0601612903225806,0.0614193548387097,234.935483870968,2.80403225806452,0,0,0,0,50.7935483870968,0.606225806451613,0,0,0,0,0,0,0,0,57.9270967741935,3,2,59.8609677419355,0,0,0,1.80645161290323,0,-16.6451612903226,2,-22.5022580645161,2,2,2,2,2,3.48387096774194,99.35927
"DEU",202009,267450.7,1603.7,1515.26656666667,9381.83333333333,6.4,5.7525,3192.14736666667,19.1408333333333,18.0854333333333,111.976433333333,0.0764666666666667,0.0686333333333333,257.566666666667,3.0741,0,0,0,0,62.9638666666667,0.7515,0,0,0,0,0,0,0,0,50.4963333333333,3,2,55.0753333333333,0,0,0,1.06666666666667,0,-11.1571666666667,2,-14.4286666666667,2,2,0.2,2,2,4,99.53242
"DEU",202010,375904.580645161,7705.70967741936,6315.3824516129,9827.22580645161,31.8709677419355,24.9538387096774,4486.59438709677,91.9711290322581,75.3770967741935,117.292451612903,0.380354838709677,0.297838709677419,862.58064516129,10.2953548387097,0,0,0,0,231.674483870968,2.76516129032258,0,0,0,0,0,0,0,0,55.2148387096774,3,2,58.1122580645161,0,0,0,1,0.870967741935484,-19.0507741935484,2,-15.9815483870968,2,2,0.548387096774194,2,2,4,99.69285
"DEU",202011,818812.033333333,17937.4,18165.5761333333,13108.6,207.033333333333,186.680933333333,9772.8991,214.0911,216.8145,156.4573,2.4711,2.2282,3274.63333333333,39.0842666666667,0,0,0,0,888.277233333333,10.6019666666667,0,0,0,0,0,0,0,0,62.1786666666667,1.66666666666667,2,59.416,0,0,0.0333333333333333,1,1.03333333333333,-29.1143,2,-16.0619,2,2,1,2,2,4,99.8362
"DEU",202012,1423925.25806452,22277.6774193548,21246.0507096774,24625,551.516129032258,504.064580645161,16995.2043548387,265.89435483871,253.581483870968,293.910677419355,6.58258064516129,6.01625806451613,4776.64516129032,57.0114516129032,0,0,0,0,949.771129032258,11.335935483871,16696.4838709677,63.5483870967742,5823.45161290323,4545.06451612903,0.0196774193548387,0.0196774193548387,0,54.258064516129,75.478064516129,1,2,66.8383870967742,0.32258064516129,0,1,2.09677419354839,1.51612903225806,-40.3686451612903,2.51612903225806,-28.635935483871,2,1.74193548387097,1,2,2,4,100.0061
"DEU",202101,2017918,15004.4838709677,16344.9907741935,46066.7096774194,753.935483870968,771.543774193548,24084.7814516129,179.085483870968,195.085,549.82735483871,8.99854838709677,9.20883870967742,5030.54838709677,60.042,0,0,0,0,1023.28041935484,12.2133225806452,1118207.38709677,140393.774193548,75583.5806451613,71767.4193548387,1.50290322580645,1.33483870967742,0.166129032258065,856.548387096774,83.5112903225806,1,1.12903225806452,71.2864516129032,2,0,1,3,2,-50.5161290322581,3,-35.5161290322581,2,2,1.87096774193548,2,2,4,100.222
"DEU",202102,2345023.39285714,8022.71428571429,8305.83157142857,65161.1785714286,463.892857142857,500.831642857143,27988.935,95.7548928571429,99.1338928571429,777.728714285714,5.53675,5.97764285714286,3476.82142857143,41.4974285714286,0,0,0,0,519.217964285714,6.19710714285714,2930188.42857143,1478513.21428571,134867.571428571,127235.464285714,5.26178571428571,3.49714285714286,1.76392857142857,1518.60714285714,82.8675,1,1,70.6678571428571,2.17857142857143,0,1,3,2,-43.4235,3,-26.4948571428571,2,2,2,2,2,4,100.4964
"DEU",202103,2621867.19354839,12688.6774193548,11778.1520645161,73851.5483870968,207.645161290323,214.949258064516,31293.1934516129,151.445322580645,140.577580645161,881.452258064516,2.47841935483871,2.56561290322581,2999.35483870968,35.7986774193548,0,0,0,0,477.81035483871,5.70287096774194,6985202.61290323,3144070.51612903,253095.193548387,238596.64516129,12.0896774193548,8.33677419354839,3.75290322580645,2847.77419354839,76.7038709677419,1.7741935483871,1,69.7235483870968,3,0,1,3,2,-34.7143870967742,2,-18.8616451612903,2,2,1.61290322580645,2,2,4,100.8125
"DEU",202104,3117102.66666667,18724.0333333333,18465.3714,79699.8333333333,216.933333333333,207.985766666667,37204.0570333333,223.479833333333,220.392666666667,951.254366666667,2.58916666666667,2.48236666666667,4651.96666666667,55.5233333333333,0,0,0,0,608.650566666667,7.26453333333333,15698738.3666667,5376080.36666667,516400.666666667,464184.8,25.1536666666667,18.737,6.416,5540.26666666667,75,3,1,71.55,3,0,1,3,2,-34.9761666666667,2,-23.4761333333333,2,2,1,2,2,4,101.1415
"DNK",202002,0.178571428571429,0.107142857142857,0,0,0,0,0.0308571428571429,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19035714285714,0,0.103448275862069,1.10793103448276,0,0,0,0,0,-0.906769230769231,0,-1.50892307692308,0,0,0,0.206896551724138,0,0,99.1506
"DNK",202003,1055.54838709677,97.9354838709677,77.4009032258064,17.4838709677419,2.90322580645161,1.9861935483871,182.236193548387,16.908064516129,13.3629677419355,3.01858064516129,0.501258064516129,0.342935483870968,0,0,0,0,0,0,33.2760322580645,5.74496774193548,0,0,0,0,0,0,0,0,52.6274193548387,0.67741935483871,1,41.32,0,0,0.709677419354839,1.83870967741935,0.935483870967742,-29.9724838709677,1.12903225806452,-23.2535161290323,0,1.48387096774194,0.612903225806452,2,0.838709677419355,2.29032258064516,97.03499
"DNK",202004,6784.9,210.566666666667,216.7715,303.1,12.0666666666667,12.2286333333333,1171.38506666667,36.3534666666667,37.4247333333333,52.3289333333333,2.08323333333333,2.11113333333333,0,0,0,0,0,0,33.5563,5.79333333333333,0,0,0,0,0,0,0,0,70.2466666666667,1.36666666666667,1,58.1713333333333,0,0.866666666666667,1,2.46666666666667,1,-50.8333666666667,2,-43.7238,0,2,1,2,1,4,95.18485
"DNK",202005,10929.7419354839,81.0645161290323,91.1014516129032,536.741935483871,3.93548387096774,4.48393548387097,1886.97503225806,13.9954193548387,15.7282580645161,92.6663225806452,0.679548387096774,0.774193548387097,13.7741935483871,2.37809677419355,70.7096774193548,12.2076774193548,0,0,13.2526451612903,2.28796774193548,0,0,0,0,0,0,0,0,66.1009677419355,2.64516129032258,1,57.121935483871,0,2,1,2,1,-34.4700322580645,2,-27.2488709677419,0,2,0.67741935483871,2,1,4,97.01972
"DNK",202006,12445.6,36.6333333333333,38.5475,595.566666666667,1.03333333333333,1.21903333333333,2148.6816,6.3246,6.65506666666667,102.822166666667,0.178466666666667,0.210466666666667,9.7,1.67473333333333,44.7,7.71733333333333,0,0,3.9127,0.6755,0,0,0,0,0,0,0,0,58.0586666666667,3,1,52.7976666666667,0,2,1,2,1,-17.1524,2,-14.7095,0,2,0,2,1,3.23333333333333,98.69159
"DNK",202007,13377.1612903226,34.1935483870968,30.2258709677419,610.258064516129,0.32258064516129,0.313645161290323,2309.51174193548,5.90341935483871,5.21838709677419,105.358483870968,0.0557741935483871,0.0540322580645161,4.70967741935484,0.813161290322581,19.8387096774194,3.42516129032258,0,0,2.43877419354839,0.421032258064516,0,0,0,0,0,0,0,0,57.41,3,1,51.328064516129,0,2,1,2,1,-14.6498064516129,2,-33.2441935483871,0.741935483870968,2,0,2,1,3,99.13553
"DNK",202008,15831.9032258065,109.096774193548,107.004612903226,620.322580645161,0.290322580645161,0.322677419354839,2733.31287096774,18.8350967741935,18.4739032258065,107.096129032258,0.0501935483870968,0.0556451612903226,1.90322580645161,0.328612903225806,19.5806451612903,3.38058064516129,0,0,3.97903225806452,0.686967741935484,0,0,0,0,0,0,0,0,51.1087096774194,3,1,48.3090322580645,0,2,1,1,1,-12.083,2,-22.2073870967742,1.32258064516129,2,0,2,1,2.06451612903226,99.22704
"DNK",202009,21939.4666666667,368.966666666667,329.7191,635.5,0.866666666666667,0.819133333333333,3787.7586,63.7006333333333,56.9245,109.7165,0.1497,0.1414,7.73333333333333,1.33526666666667,57.0666666666667,9.85223333333333,0,0,9.98066666666667,1.7231,0,0,0,0,0,0,0,0,49.85,3,1,48.7066666666667,0,2,1,1,1,-16.5047666666667,2,-14.3047666666667,2,2,0,2,1,2.73333333333333,99.36842
"DNK",202010,36007.8064516129,593.032258064516,539.465451612903,682.064516129032,2.29032258064516,2.08287096774194,6216.59951612903,102.384612903226,93.1364516129032,117.755548387097,0.395451612903226,0.359677419354839,17.1290322580645,2.95729032258065,119.064516129032,20.5560322580645,0,0,15.5951290322581,2.69245161290323,0,0,0,0,0,0,0,0,43.2516129032258,3,1,44.468064516129,0,2,0.290322580645161,0.645161290322581,0.645161290322581,-23.3963548387097,1.29032258064516,-17.0553548387097,2,1.64516129032258,0,2,1,2.83870967741935,99.55998
"DNK",202011,63895,1137.96666666667,1118.47136666667,768.6,3.86666666666667,3.45246666666667,11031.2088,196.465366666667,193.099466666667,132.695566666667,0.667633333333333,0.596066666666667,36.5666666666667,6.313,227.466666666667,39.2711666666667,0,0,41.9122,7.23593333333333,0,0,0,0,0,0,0,0,46.2643333333333,3,1,46.884,0,2,0,1.06666666666667,0.6,-31.0761333333333,1,-14.2857333333333,2,2,0.333333333333333,2,1,4,99.77445
"DNK",202012,121533.548387097,2681.09677419355,2562.07374193548,1010.41935483871,14.8709677419355,12.5806451612903,20982.2667419355,462.880258064516,442.331451612903,174.444741935484,2.56748387096774,2.172,72.4193548387097,12.502935483871,536.903225806452,92.6941290322581,0,0,82.3076774193548,14.2100967741935,3055.16129032258,0,905.838709677419,702.548387096774,0.0525806451612903,0.0525806451612903,0,121.258064516129,50.1777419354839,3,1,51.7651612903226,0.32258064516129,2,0,1.74193548387097,1,-42.1520322580645,1.74193548387097,-30.6267419354839,2,2,0,2,1.74193548387097,4,100.0004
"DNK",202101,186621.612903226,1130.32258064516,1322.03229032258,1742.45161290323,26.7096774193548,27.8248709677419,32219.4531290323,195.145483870968,228.243451612903,300.827096774194,4.61132258064516,4.80383870967742,128.258064516129,22.1431612903226,791.806451612903,136.702161290323,0,0,115.006129032258,19.8553548387097,138240.451612903,14878.2258064516,7659.93548387097,7145.48387096774,2.64322580645161,2.38709677419355,0.257096774193548,1233.58064516129,68.1293548387097,3,1,67.1312903225806,3,0.903225806451613,0,2.90322580645161,1,-54.341,2.90322580645161,-40.3916129032258,2,2,0,2,2,4,98.81496
"DNK",202102,205521.071428571,454.535714285714,450.459107142857,2280.53571428571,8.42857142857143,10.0917857142857,35482.3668571429,78.4737857142857,77.7699285714286,393.725071428571,1.45514285714286,1.74221428571429,64.4642857142857,11.1295,327.357142857143,56.5169285714286,0,0,28.8122857142857,4.97435714285714,266515.928571429,157379.571428571,12131.7142857143,11661.4642857143,7.31821428571429,4.60107142857143,2.7175,2013.32142857143,66.4025,3,1,66.02,3,0,0,2.25,1,-48.41325,2.67857142857143,-32.7294285714286,2,2,0,2,2,4,98.86436
"DNK",202103,221964.129032258,626.193548387097,595.764967741935,2394.1935483871,1.87096774193548,2.04612903225806,38321.193,108.109838709677,102.856387096774,413.347580645161,0.323032258064516,0.353290322580645,39.8064516129032,6.87241935483871,212.483870967742,36.6845161290323,0,0,24.227064516129,4.18267741935484,598869.870967742,278462.419354839,16790.7419354839,16331.9677419355,15.1467741935484,10.3390322580645,4.80741935483871,2819.61290322581,63.1390322580645,3,1,63.9251612903226,3,0,0,2.09677419354839,1,-41.3318709677419,2,-24.3917741935484,2,2,0,2,2,4,100.5785
"DNK",202104,241657.833333333,665.133333333333,695.619033333333,2453.5,2.13333333333333,2.16186666666667,41721.2299333333,114.8326,120.0957,423.586533333333,0.368333333333333,0.373333333333333,38.0333333333333,6.5663,198.033333333333,34.1895666666667,0,0,26.792,4.62553333333333,1023584.7,500721.133333333,28697.9333333333,27326.2,26.316,17.6716666666667,8.645,4717.66666666667,62.0333333333333,3,1,63.2133333333333,3,0,0,3,1,-34.5428333333333,2,-26.1095333333333,2,2,0,2,1.66666666666667,4,100.8523
"ESP",202002,5.20689655172414,1.55172413793103,0.541896551724138,0,0,0,0.111344827586207,0.0332068965517241,0.0115862068965517,0,0,0,0,0,0,0,2.11186206896552,0.0451724137931034,12.9775517241379,0.277551724137931,0,0,0,0,0,0,0,0,11.11,1,1.79310344827586,15.9313793103448,0,0,0,0,0,5.55638461538462,0,0.356615384615385,0,0,0,2,0,0,99.53339
"ESP",202003,23953.0967741935,3092.83870967742,2350.82480645161,1760.61290322581,273.032258064516,194.078419354839,512.313322580645,66.1501612903226,50.279935483871,37.6563870967742,5.83961290322581,4.15096774193548,0,0,0,0,255.583225806452,5.46645161290323,2607.35696774194,55.7666451612903,0,0,0,0,0,0,0,0,51.7322580645161,1,1,40.2077419354839,0,0.516129032258065,0.580645161290323,2.2258064516129,1.16129032258065,-38.7281612903226,1.38709677419355,-30.3134838709677,0,0.903225806451613,0.741935483870968,2,1.41935483870968,0.903225806451613,95.10986
"ESP",202004,174559.233333333,3917.06666666667,4537.5,18272,535.966666666667,584.104766666667,3733.5053,83.7789333333333,97.0489333333333,390.804866666667,11.4633333333333,12.493,0,0,0,0,39.2153333333333,0.838766666666667,806.071333333333,17.2403666666667,0,0,0,0,0,0,0,0,85.19,1.2,1,63.576,0,2,1,3,2,-83.2618333333333,3,-69.3476,0,2,1,2,2,4,90.93557
"ESP",202005,229117.838709677,840.129032258065,921.54835483871,26931.6129032258,83.3548387096774,114.207322580645,4900.41493548387,17.9688709677419,19.7101935483871,576.018322580645,1.78287096774194,2.44258064516129,0,0,0,0,5.863,0.12541935483871,104.960870967742,2.24496774193548,0,0,0,0,0,0,0,0,78.5838709677419,1.61290322580645,1,64.1696774193548,0,2,1,2.80645161290323,1.83870967741935,-59.6451290322581,2.67741935483871,-50.5576774193548,2.16129032258065,1.7741935483871,1,2,2,4,92.79617
